count,hour,minute,second,msec,at1,at2,at3,t1,t2,t3,pos1,pos2,pos3,vel1,vel2,vel3
195,17,51,26,120,-1.26,-6.84,-0.54,-1.42829,-7.15234,-0.120252,2.00569,68.7181,0.000686646,-43.4887,16.0716,0.00617981
196,17,51,26,126,-2.49,-7.92,-0.66,-1.39762,-7.49997,-7.23131e-06,1.72829,68.8184,0.000686646,-42.9359,15.9521,-0
197,17,51,26,132,-2.28,-6.48,-0.6,-2.33979,-9.02827,0.00427062,1.45569,68.9159,0.000686646,-43.3157,16.2962,-0
198,17,51,26,138,-0.45,-6.96,-0.6,-3.36781,-8.6883,-7.16865e-06,1.18858,69.0106,0.000686646,-43.8636,15.9192,-0
199,17,51,26,144,-1.41,-6.9,-0.6,-3.13012,-8.8927,-1.42773e-05,0.924225,69.1026,0.00137329,-43.9769,16.4026,-0
200,17,51,26,150,-1.44,-8.46,-0.6,-3.54254,-9.51161,-1.42168e-05,0.665359,69.1953,0.00137329,-44.93,16.5118,-0
201,17,51,26,155,-1.74,-9.9,-0.6,-3.85709,-9.20553,-7.08326e-06,0.450439,69.2722,0.000686646,-45.184,17.0082,-0
202,17,51,26,161,-2.79,-10.5,-0.54,-3.34976,-10.0702,-2.11555e-05,0.192261,69.3684,0.00205994,-45.7443,17.5019,-0
203,17,51,26,167,-2.52,-11.94,-0.42,-3.29071,-9.57844,-0.24029,-0.0693512,69.4672,0.00205994,-46.0986,17.3412,0.0123596
204,17,51,26,173,-3.06,-11.1,-0.48,-2.39994,-8.62005,-2.09561e-05,-0.379715,69.5881,0.00205994,-45.4944,16.9622,-0
205,17,51,26,179,-2.58,-12.96,-0.51,-1.9141,-7.6742,0.00854173,-0.607681,69.6725,0.00137329,-45.3571,16.4575,-0
206,17,51,26,185,-2.19,-12.06,-0.54,-1.65697,-7.4924,-6.91946e-06,-0.885773,69.7728,0.000686646,-44.5441,16.312,-0
207,17,51,26,191,-1.92,-11.1,-0.45,-1.0186,-8.01668,-2.06625e-05,-1.16798,69.8703,0.00205994,-43.7146,15.867,-0
208,17,51,26,197,-0.3,-10.02,-0.48,-1.24388,-7.46771,-2.05658e-05,-1.45157,69.9685,0.00205994,-43.1756,15.3053,-0
209,17,51,26,203,0.63,-7.74,-0.51,-1.51966,-7.70468,-2.04712e-05,-1.72623,70.0646,0.00205994,-42.6736,15.0574,-0
210,17,51,26,209,0.3,-7.8,-0.45,-1.00911,-7.21647,-2.03785e-05,-1.98784,70.1587,0.00205994,-41.6265,14.1435,-0
211,17,51,26,215,0.63,-7.92,-0.36,-1.65381,-7.73708,-2.02884e-05,-2.23297,70.25,0.00205994,-41.8222,14.3015,-0
212,17,51,26,221,-0.54,-8.16,-0.39,-2.03732,-8.87638,0.531358,-2.47467,70.34,0.00205994,-41.2255,14.2939,-0.0274658
213,17,51,26,227,-1.83,-6.78,-0.39,-1.94961,-9.73255,-2.68136e-05,-2.71912,70.4306,0.00274658,-41.3203,15.0973,-0
214,17,51,26,233,-1.95,-8.58,-0.27,-3.54849,-9.82771,-0.0190392,-2.96494,70.5206,0.00274658,-42.423,15.1604,-0
215,17,51,26,239,-1.35,-9,-0.36,-4.13286,-9.51414,-0.0133778,-3.21831,70.6105,0.00137329,-43.1241,15.6885,0.000686646
216,17,51,26,245,-2.19,-9.72,-0.33,-3.61194,-10.4047,-1.32281e-05,-3.4758,70.7018,0.00137329,-43.6301,16.4273,-0
217,17,51,26,251,-2.34,-10.56,-0.27,-4.02079,-10.3539,-0.066361,-3.73123,70.7959,0.00205994,-44.7253,16.8922,0.00343323
218,17,51,26,257,-3.03,-10.44,-0.3,-3.95897,-9.7944,-6.55088e-06,-3.98048,70.8934,0.000686646,-45.1428,17.1703,-0
219,17,51,26,263,-6.15,-10.92,-0.33,-2.99034,-8.32523,0.00237005,-4.2263,70.9916,0.000686646,-45.1737,16.4905,-0
220,17,51,26,269,-6.84,-11.4,-0.36,-2.65648,-7.30406,-0.0534551,-4.4838,71.0891,-0,-45.2225,15.9741,0.00274658
221,17,51,26,299,-3.03,-8.88,-0.33,-0.947885,-4.78837,0,-5.85709,71.5354,-0,-43.466,13.3889,-0
222,17,51,26,305,-2.97,-8.82,-0.36,-0.13878,-4.67131,0.00189494,-6.1187,71.6185,0.000686646,-42.6668,12.8025,-0
223,17,51,26,311,-0.96,-7.32,-0.36,-1.07088,-7.30942,-6.28463e-06,-6.37825,71.6982,0.000686646,-41.9678,12.339,-0
224,17,51,26,317,-1.71,-6.18,-0.3,-1.41175,-7.21346,-1.25187e-05,-6.64192,71.7744,0.00137329,-41.5627,11.7018,-0
225,17,51,26,323,-1.71,-5.4,-0.3,-1.5246,-6.96323,-6.23542e-06,-6.91177,71.8465,0.000686646,-41.0147,11.0646,-0
226,17,51,26,329,-0.48,-6.18,-0.27,-2.64997,-6.66292,-1.24271e-05,-7.17682,71.9124,0.00137329,-41.805,10.2228,-0
227,17,51,26,335,0.75,-6.96,-0.27,-2.60215,-6.02188,-1.85818e-05,-7.43088,71.9714,0.00205994,-41.2331,9.12071,-0
228,17,51,26,341,-0.66,-6.3,-0.27,-0.970003,-6.70371,-1.85284e-05,-7.67601,72.025,0.00205994,-40.28,8.83369,-0
229,17,51,26,347,-0.24,-7.68,-0.21,-0.974964,-6.73517,-1.84791e-05,-7.91222,72.0744,0.00205994,-39.7403,7.80029,-0
230,17,51,26,352,-0.21,-9.06,-0.18,-1.4685,-6.2472,-1.84435e-05,-8.10928,72.1101,0.00205994,-39.3482,7.15141,-0
231,17,51,26,357,0.06,-9.84,-0.21,-1.33697,-6.80833,-1.84113e-05,-8.30704,72.1424,0.00205994,-38.6966,6.58905,-0
232,17,51,26,363,-0.09,-10.74,-0.36,-0.917158,-6.95831,1.24019,-8.57758,72.1829,0.00274658,-37.9296,6.06583,0.00343323
233,17,51,26,369,-0.06,-10.5,0,-1.07223,-7.20192,-1.13066,-8.7664,72.2118,0.00274658,-37.4256,5.72731,0.0597382
234,17,51,26,375,-0.84,-10.38,-0.15,-0.952656,-7.12409,-0.0723771,-8.98819,72.2447,0.00205994,-36.5268,5.18005,0.00137329
235,17,51,26,381,-0.72,-10.38,-0.12,-0.909539,-6.89019,0.0413339,-9.20105,72.2756,0.00205994,-36.0448,4.66164,-0
236,17,51,26,387,-1.02,-9.06,-0.12,-1.25903,-7.04828,0.000938461,-9.4146,72.3072,0.00137329,-35.5538,4.2572,-0
237,17,51,26,393,-0.36,-8.7,-0.03,-1.2753,-6.941,-1.82188e-05,-9.63089,72.3354,0.00205994,-35.1116,3.67767,-0
238,17,51,26,399,0.87,-7.98,-0.06,-1.57429,-6.78053,-1.81934e-05,-9.84856,72.3608,0.00205994,-34.9564,3.16681,-0
239,17,51,26,405,1.62,-6.96,0,-1.72506,-6.76851,-1.81728e-05,-10.0655,72.3814,0.00205994,-34.6928,2.6017,-0
240,17,51,26,411,1.92,-6.48,0,-1.02891,-6.48435,-1.81543e-05,-10.2722,72.3999,0.00205994,-33.8173,1.89445,-0
241,17,51,26,417,0.69,-5.7,0,0.0525271,-6.31022,-1.81427e-05,-10.4762,72.4116,0.00205994,-32.4358,1.21948,-0
242,17,51,26,423,0.15,-5.82,0,-0.0648148,-6.17663,-1.2091e-05,-10.6677,72.4178,0.00137329,-31.7244,0.462112,-0
243,17,51,26,429,0.93,-6.3,0,-0.954776,-4.56966,-1.20905e-05,-10.8524,72.4184,0.00137329,-31.3385,-0.0398254,-0
244,17,51,26,435,-0.21,-6.3,0.03,-0.99021,-4.87976,-1.81392e-05,-11.0358,72.415,0.00205994,-30.6979,-0.122223,-0
245,17,51,26,441,-0.9,-6.84,0,-0.510244,-4.77049,-1.81434e-05,-11.2177,72.4109,0.00205994,-29.8286,-0.284271,-0
246,17,51,26,447,0.36,-7.2,0,-1.06917,-4.85411,-1.20988e-05,-11.3949,72.4061,0.00137329,-29.8025,-0.291138,-0
247,17,51,26,453,-1.26,-7.62,0.12,-0.728914,-5.00042,-0.293491,-11.5686,72.402,0.000686646,-28.6187,-0.312424,0.0151062
248,17,51,26,459,-0.81,-8.04,0,-0.316491,-5.05237,-0.0133706,-11.7368,72.3978,0.000686646,-28.1628,-0.295944,0.000686646
249,17,51,26,465,-1.8,-7.98,0,-0.959864,-5.42815,0.130695,-11.9016,72.3951,0.000686646,-27.7075,-0.197754,-0.00617981
250,17,51,26,471,-1.44,-7.92,0.03,-0.799937,-5.70686,0.000463206,-12.0623,72.3937,0.00137329,-27.106,-0.141449,-0
251,17,51,26,499,-0.96,-6.96,0.09,1.06667,-6.69851,-0.00429597,-12.8039,72.3999,0.00205994,-24.7213,-0,-0
252,17,51,26,505,-0.51,-6.6,0.06,1.38101,-7.03904,-6.05121e-06,-12.9543,72.4006,0.000686646,-23.8197,0.0466919,-0
253,17,51,26,511,-0.99,-6.54,0.06,-0.362845,-6.45056,-1.2102e-05,-13.0991,72.4013,0.00137329,-23.3707,-0,-0
254,17,51,26,517,-1.11,-6.36,0.09,-0.376523,-6.39202,-1.21015e-05,-13.2378,72.402,0.00137329,-22.5261,-0,-0
255,17,51,26,523,-0.3,-6.18,0.06,-0.637345,-6.11035,-6.05076e-06,-13.3738,72.402,0.000686646,-22.3709,-0.0384521,-0
256,17,51,26,529,-0.15,-6.18,0.12,-0.476233,-6.05122,-1.21011e-05,-13.5049,72.4026,0.00137329,-21.3979,-0.0453186,-0
257,17,51,26,535,-1.35,-6.12,0.12,0.213353,-5.89897,-1.2102e-05,-13.632,72.4013,0.00137329,-20.5293,-0.0693512,-0
258,17,51,26,541,-0.96,-6.3,0.15,-0.251688,-5.56689,-1.21029e-05,-13.7569,72.3999,0.00137329,-20.0885,-0.11467,-0
259,17,51,26,547,-0.93,-6.6,0.15,-0.531604,-5.26222,-1.81564e-05,-13.8799,72.3978,0.00205994,-19.5536,-0.169601,-0
260,17,51,26,553,-0.15,-7.08,0.18,-0.574697,-5.05815,-1.81598e-05,-14.0007,72.3944,0.00205994,-19.1787,-0.226593,-0
261,17,51,26,559,0.15,-7.32,0.21,-0.486083,-5.23032,-1.81626e-05,-14.1161,72.3917,0.00205994,-18.5765,-0.201874,-0
262,17,51,26,565,0.21,-7.5,0.21,-0.226688,-5.41288,-1.81646e-05,-14.228,72.3896,0.00205994,-17.9482,-0.178528,-0
263,17,51,26,571,0.21,-7.38,0.21,-0.0469954,-5.88038,-1.21102e-05,-14.3378,72.3889,0.00137329,-17.1867,-0.0981903,-0
264,17,51,26,577,0.15,-7.26,0.27,0.247529,-6.31012,-1.81646e-05,-14.4422,72.3896,0.00205994,-16.2804,-0.0411987,-0
265,17,51,26,583,0.51,-7.02,0.24,0.25838,-6.57336,-1.81639e-05,-14.5438,72.3903,0.00205994,-15.5436,-0,-0
266,17,51,26,589,2.01,-6.78,0.3,-0.34435,-6.70382,-2.42149e-05,-14.6393,72.393,0.00274658,-15.3101,0.0226593,-0
267,17,51,26,595,1.5,-6.6,0.3,-0.169728,-6.82026,-1.21061e-05,-14.7327,72.3951,0.00137329,-14.4257,0.0418854,-0
268,17,51,26,601,1.23,-6.42,0.3,0.488587,-6.46496,-1.81578e-05,-14.8192,72.3965,0.00205994,-13.5152,0.00480652,-0
269,17,51,26,607,1.35,-6.36,0.33,0.0280725,-6.40406,-1.21043e-05,-14.9016,72.3978,0.00137329,-13.1541,0.000686646,-0
270,17,51,26,613,2.13,-6.24,0.36,-0.103449,-6.4444,-2.42094e-05,-14.9778,72.3972,0.00274658,-12.4242,-0,-0
271,17,51,26,619,0.81,-6.24,0.42,0.264375,-6.19926,-2.42103e-05,-15.052,72.3965,0.00274658,-11.6956,-0.0281525,-0
272,17,51,26,625,1.2,-6.18,0.27,0.0478096,-6.0805,1.06891,-15.1192,72.3958,0.00205994,-11.2267,-0.0418854,-0.0563049
273,17,51,26,631,1.23,-6.3,0.45,-0.179329,-5.85269,-1.81605e-05,-15.1817,72.3937,0.00205994,-10.77,-0.0734711,-0
274,17,51,26,637,1.05,-6.66,0.45,0.0127226,-5.59579,-0.0389878,-15.2408,72.391,0.00137329,-10.1225,-0.109863,-0
275,17,51,26,643,0.48,-6.84,0.45,0.287644,-5.46604,-1.21102e-05,-15.295,72.3889,0.00137329,-9.40018,-0.135269,-0
276,17,51,26,649,-0.03,-7.02,0.45,0.259828,-5.64746,-1.21111e-05,-15.3465,72.3875,0.00137329,-8.81241,-0.11467,-0
277,17,51,26,655,-0.09,-7.08,0.45,-0.00634934,-5.96491,-0.452442,-15.3925,72.3862,0.00205994,-8.40248,-0.0762177,0.0233459
278,17,51,26,662,-0.81,-7.02,0.45,0.307361,-6.22993,-1.2112e-05,-15.4495,72.3862,0.00137329,-7.51465,-0.0411987,-0
279,17,51,26,669,-0.6,-7.02,0.42,0.249073,-6.55796,0.0161546,-15.4887,72.3862,0.000686646,-7.18506,0.00137329,-0
280,17,51,26,699,-0.48,-6.6,0.54,2.34287,-6.4712,-0.478797,-15.6548,72.3903,0.00137329,-4.15077,-0.00343323,0.0247192
281,17,51,26,705,-0.21,-6.54,0.45,2.46686,-6.43626,-0.106909,-15.6871,72.3917,0.00137329,-3.52318,-0,0.0508118
282,17,51,26,711,-0.18,-6.6,0.6,0.446305,-6.06107,0.31059,-15.7153,72.3917,0.000686646,-2.87498,0.00411987,0.0178528
283,17,51,26,717,0.54,-7.2,0.48,0.633263,-6.8923,-0.0229323,-15.7448,72.391,0.000686646,-2.17117,0.0714111,0.0734711
284,17,51,26,723,0.87,-7.02,0.45,0.659345,-6.87016,-0.0505553,-15.7695,72.3903,0.000686646,-1.54152,0.0411987,0.00205994
285,17,51,26,729,1.2,-7.8,0.69,0.83064,-7.08538,-1.0307,-15.7784,72.3903,0.00137329,-0.774536,0.0817108,0.054245
286,17,51,26,735,1.02,-7.62,0.51,1.24317,-6.93092,0.00141383,-15.7812,72.3896,0.00137329,-0.0981903,0.0611115,-0
287,17,51,26,741,1.11,-8.7,0.6,1.41898,-7.0934,0.0375315,-15.7791,72.3882,0.00205994,0.0775909,0.0878906,-0
288,17,51,26,747,1.41,-9.42,0.57,1.61651,-8.62678,-2.42195e-05,-15.7784,72.3896,0.00274658,0.396881,0.563736,-0
289,17,51,26,753,2.25,-10.8,0.6,1.90021,-9.05479,-1.81619e-05,-15.7784,72.3923,0.00205994,0.828094,0.908432,-0
290,17,51,26,759,3.12,-11.4,0.54,2.10824,-9.37316,0.280172,-15.7771,72.3978,0.00205994,1.34926,1.60744,-0.0144196
291,17,51,26,765,3.27,-11.7,0.6,2.37611,-9.94383,-0.0133827,-15.7716,72.4075,0.00205994,2.04002,2.37373,0.000686646
292,17,51,26,771,3.27,-11.76,0.66,2.28278,-10.091,-0.0233642,-15.7613,72.4226,0.00205994,2.43896,3.15582,0.000686646
293,17,51,26,777,2.76,-10.44,0.69,1.91729,-10.3876,-0.51779,-15.7455,72.4452,0.00205994,2.715,4.11644,0.0267792
294,17,51,26,783,2.73,-10.32,0.66,1.64106,-10.1596,0.000463257,-15.729,72.4706,0.00137329,2.80632,4.69116,-0
295,17,51,26,789,2.82,-9.54,0.75,1.56619,-10.0699,0.0185191,-15.7111,72.5002,0.00205994,2.99103,5.5426,-0
296,17,51,26,795,2.61,-9.54,0.75,1.70566,-10.0105,-1.80192e-05,-15.6919,72.5352,0.00205994,3.2238,6.04729,-0
297,17,51,26,801,2.43,-9.42,0.75,1.94593,-9.74167,-2.3977e-05,-15.672,72.5716,0.00274658,3.65089,6.65703,-0
298,17,51,26,807,2.04,-9.78,0.75,1.81129,-9.71912,-1.19615e-05,-15.6466,72.6121,0.00137329,3.73192,7.12257,-0
299,17,51,26,813,1.29,-9.72,0.75,1.47064,-9.62687,-1.19331e-05,-15.6198,72.6546,0.00137329,3.78273,7.6355,-0
300,17,51,26,819,0.87,-10.08,0.78,1.09132,-9.87641,-1.19015e-05,-15.591,72.702,0.00137329,3.46344,8.27133,-0
301,17,51,26,825,0.33,-10.2,0.69,0.932673,-10.0881,-5.93473e-06,-15.5642,72.7501,0.000686646,3.34602,8.92365,-0
302,17,51,26,831,0.75,-10.98,0.72,0.866309,-9.91496,-1.18337e-05,-15.5381,72.8036,0.00137329,2.97249,9.39949,-0
303,17,51,26,837,0.57,-11.4,0.69,0.725661,-9.65835,1.01916,-15.5141,72.8613,0.000686646,2.71362,9.82727,-0.0535583
304,17,51,26,843,0.36,-10.26,0.78,0.704795,-10.4982,-5.87722e-06,-15.4873,72.9224,0.000686646,2.33597,10.9238,-0
305,17,51,26,849,-0.06,-9.96,0.75,0.765987,-10.934,-0.0370802,-15.4591,72.9877,0.000686646,2.15332,11.6654,-0
306,17,51,26,854,-0.45,-10.2,0.75,1.41895,-10.3272,-1.1665e-05,-15.4351,73.0563,0.00137329,2.47604,12.2511,-0
307,17,51,26,860,-0.24,-9.9,0.75,1.77199,-10.1199,-5.80817e-06,-15.4173,73.1291,0.000686646,2.67105,12.8018,-0
308,17,51,26,866,0,-10.2,0.75,1.33464,-9.81077,-5.78246e-06,-15.4056,73.206,0.000686646,2.52136,13.1252,-0
309,17,51,26,872,0.24,-11.4,0.72,1.2272,-9.8813,-5.75995e-06,-15.3953,73.287,-0,2.59483,13.7054,-0
310,17,51,26,878,0.18,-10.92,0.75,1.11728,-10.4183,-5.72755e-06,-15.3843,73.3701,0.000686646,2.33734,14.4237,-0
311,17,51,26,905,0.51,-10.92,0.72,0.997101,-13.5943,-5.5909e-06,-15.3273,73.7938,0.000686646,2.28172,17.3982,-0
312,17,51,26,911,0.93,-10.26,0.75,1.19762,-13.2391,-5.55681e-06,-15.3211,73.8796,0.000686646,2.39227,17.8885,-0
313,17,51,26,917,1.44,-11.52,0.69,1.70226,-10.0724,-5.52086e-06,-15.3156,73.9867,0.000686646,2.72049,18.2414,-0
314,17,51,26,923,1.44,-10.86,0.69,2.45152,-10.496,-5.48396e-06,-15.3108,74.1151,0.000686646,3.59253,18.8979,-0
315,17,51,26,929,2.16,-11.82,0.75,1.79309,-10.9582,-1.08909e-05,-15.3046,74.2113,0.00137329,3.23341,19.7218,-0
316,17,51,26,935,2.55,-12.18,0.72,0.878414,-10.6034,-5.40549e-06,-15.2937,74.3301,0.000686646,2.99103,20.1373,-0
317,17,51,26,941,2.19,-10.86,0.84,1.02735,-10.6976,0.47878,-15.2772,74.4537,0.000686646,2.92168,20.9365,-0.0247192
318,17,51,26,947,2.1,-11.52,0.75,1.06564,-11.0417,-1.11835,-15.2586,74.5827,0.00137329,2.73079,21.595,0.0590515
319,17,51,26,953,2.4,-10.8,0.78,1.27206,-10.9898,-0.0171271,-15.2408,74.7132,0.00205994,2.88048,22.3187,-0
320,17,51,26,959,2.64,-10.56,0.81,1.49399,-10.9654,0.0274967,-15.2257,74.8492,0.00205994,2.9306,22.9285,0.000686646
321,17,51,26,965,3.51,-10.74,0.84,1.42194,-10.756,-0.791169,-15.2126,74.9892,0.00137329,2.99789,23.4592,0.0411987
322,17,51,26,971,3.72,-11.16,0.75,1.61341,-10.667,0.492415,-15.1989,75.1314,0.00137329,3.24577,23.9729,-0.0254059
323,17,51,26,977,3.45,-11.04,0.87,1.72157,-10.8785,-0.145115,-15.1804,75.279,0.000686646,3.42293,24.6403,0.00892639
324,17,51,26,983,2.97,-10.74,0.81,1.42075,-11.0522,-0.0175966,-15.1591,75.428,0.00137329,3.34465,25.2624,-0
325,17,51,26,989,2.76,-10.98,0.87,1.29805,-10.9476,0.0061691,-15.1364,75.5791,0.00137329,3.38516,25.8192,-0
326,17,51,26,995,2.37,-10.5,0.66,1.56582,-11.3312,0.226941,-15.1151,75.7343,0.00137329,3.59047,26.7057,-0.011673
327,17,51,27,1,2.82,-11.16,0.81,1.40539,-10.9287,-1.46366e-05,-15.0945,75.8901,0.00205994,3.46138,26.9289,-0
328,17,51,27,7,2.43,-11.76,0.87,1.4298,-10.4723,-0.00808997,-15.0732,76.0515,0.00137329,3.68248,27.4267,-0
329,17,51,27,13,1.77,-10.08,0.84,1.41935,-11.0482,-4.76831e-06,-15.0492,76.2163,0.000686646,3.54858,28.0776,-0
330,17,51,27,19,0.81,-11.16,0.87,0.907109,-9.68664,-9.42338e-06,-15.0224,76.3831,0.00137329,3.2238,27.5111,-0
331,17,51,27,25,0.36,-10.86,0.96,0.989729,-9.05934,-0.674987,-14.9957,76.55,0.000686646,3.1826,27.6526,0.0350189
332,17,51,27,31,0.39,-10.08,0.87,0.781218,-9.71163,-0.173633,-14.9709,76.7168,0.000686646,2.65526,27.6052,0.00892639
333,17,51,27,37,0.51,-10.74,0.84,0.475191,-8.61451,0.0242364,-14.9469,76.8837,0.000686646,2.29614,26.8993,-0
334,17,51,27,42,0.3,-10.26,0.96,1.01889,-9.04869,-0.694731,-14.9236,77.0471,-0,2.36206,27.1829,0.0363922
335,17,51,27,48,0.12,-9.06,0.75,1.09853,-9.10743,1.20391,-14.9002,77.2112,0.000686646,2.1032,26.5485,-0.063858
336,17,51,27,54,-0.06,-8.46,0.78,0.964219,-8.08691,0.0251872,-14.8769,77.3712,0.000686646,2.0256,26.0376,-0
337,17,51,27,60,-0.36,-10.26,0.81,1.35519,-8.67789,-0.0442041,-14.8597,77.5017,-0,2.18765,25.879,-0
338,17,51,27,66,-0.27,-10.86,0.84,1.26036,-9.49087,0,-14.846,77.6596,-0,2.01462,26.0081,-0
339,17,51,27,72,-0.15,-9.78,0.78,0.909018,-10.0533,0,-14.8357,77.8134,-0,1.80176,26.2834,-0
340,17,51,27,78,0.24,-9.18,0.78,0.981324,-9.4042,0,-14.8288,77.9686,-0,1.71249,25.9085,-0
341,17,51,27,84,0.54,-10.74,0.81,1.53467,-8.89495,-4.1201e-06,-14.8212,78.1197,0.000686646,2.08809,25.7808,-0
342,17,51,27,90,0.45,-11.28,0.75,2.02399,-9.59467,0,-14.8123,78.2728,-0,2.5145,25.9538,-0
343,17,51,27,122,0.78,-9.36,0.84,1.16728,-6.85645,-0.465613,-14.7526,79.0878,0.000686646,1.97685,23.7263,0.0240326
344,17,51,27,128,0.39,-8.7,0.75,1.04602,-5.82014,-7.47778e-06,-14.7526,79.2327,0.00137329,2.25632,23.0981,-0
345,17,51,27,134,1.02,-8.88,0.84,1.07487,-7.63326,0.00326772,-14.7581,79.3721,0.000686646,1.77429,22.3469,0.000686646
346,17,51,27,140,2.61,-9,0.81,0.217731,-7.64113,0.661996,-14.7615,79.5074,-0,1.14464,21.7488,-0.0343323
347,17,51,27,146,3.39,-8.7,0.99,0.932989,-9.1345,-1.35911,-14.7594,79.6385,0.00137329,1.43303,22.1684,0.0727844
348,17,51,27,152,3.57,-9.12,0.87,2.13424,-9.88326,-0.0237727,-14.7519,79.7683,0.00137329,2.08878,22.1656,-0
349,17,51,27,157,3.84,-9.96,0.81,2.35556,-9.54775,0.0503761,-14.7409,79.8775,0.00137329,2.59483,22.3098,-0
350,17,51,27,163,3.66,-9.66,0.81,2.39381,-10.5041,-1.04134e-05,-14.7251,80.0121,0.00205994,3.25951,23.0363,-0
351,17,51,27,169,3.57,-10.62,0.87,2.01863,-10.6958,-6.84774e-06,-14.7066,80.1494,0.00137329,3.34946,23.3192,-0
352,17,51,27,175,3.75,-11.28,0.9,1.63094,-10.5732,-1.01305e-05,-14.6853,80.286,0.00205994,3.57742,23.92,-0
353,17,51,27,181,3.42,-11.7,0.9,1.46552,-10.7132,-9.98508e-06,-14.6633,80.4268,0.00205994,3.49022,24.2963,-0
354,17,51,27,187,2.79,-12.18,0.9,0.991692,-9.88306,-6.5569e-06,-14.642,80.5717,0.00137329,3.21213,24.2358,-0
355,17,51,27,193,1.86,-11.76,0.9,0.993654,-9.00299,-6.45608e-06,-14.618,80.7179,0.00137329,3.1311,23.922,-0
356,17,51,27,199,1.59,-11.22,0.78,0.950178,-8.64983,0.739682,-14.596,80.8607,0.000686646,2.82074,23.5925,-0.0384521
357,17,51,27,205,1.17,-10.44,0.9,0.431471,-8.45807,-6.25812e-06,-14.5782,81.0049,0.00137329,2.20139,23.1434,-0
358,17,51,27,211,1.2,-9.84,0.87,0.129672,-8.198,-0.0266206,-14.5617,81.1471,0.000686646,1.59027,22.627,-0
359,17,51,27,217,1.38,-11.1,0.87,0.767742,-7.85135,-3.03284e-06,-14.5486,81.2837,0.000686646,1.66718,21.9301,-0
360,17,51,27,223,1.05,-10.2,0.81,1.66436,-8.52069,-2.98661e-06,-14.5349,81.4176,0.000686646,2.02217,21.9452,-0
361,17,51,27,229,0.9,-9.6,0.81,1.45303,-9.0095,0,-14.5219,81.5529,-0,1.87454,21.6492,-0
362,17,51,27,235,1.08,-10.32,0.9,1.29568,-9.24044,-2.89479e-06,-14.5068,81.6833,0.000686646,2.04826,21.8388,-0
363,17,51,27,241,0.9,-10.02,0.81,1.63323,-10.1589,0,-14.4903,81.8172,-0,2.26044,22.2556,-0
364,17,51,27,247,0.93,-10.38,0.84,1.42825,-9.60324,0.186966,-14.4717,81.9498,-0,2.21169,22.0111,-0.00961304
365,17,51,27,253,0.9,-10.32,0.81,1.39385,-9.49391,-2.75637e-06,-14.4511,82.0837,0.000686646,2.37785,22.3256,-0
366,17,51,27,259,0.63,-10.32,0.87,1.24711,-10.601,-0.0200216,-14.4285,82.2169,0.000686646,2.17804,22.936,0.000686646
367,17,51,27,265,0.42,-10.68,0.84,1.05822,-10.4762,-2.66345e-06,-14.4038,82.3521,0.000686646,2.1389,23.1406,-0
368,17,51,27,271,0.27,-10.44,0.87,1.46435,-10.3962,0.000472697,-14.3818,82.4902,0.000686646,2.37305,23.6632,-0
369,17,51,27,277,0.48,-11.22,0.87,1.37849,-10.7973,-2.56739e-06,-14.3653,82.6295,0.000686646,2.24602,24.1644,-0
370,17,51,27,283,0.57,-12.24,0.84,1.2334,-10.8751,-2.5179e-06,-14.3536,82.7724,0.000686646,2.31743,24.7234,-0
371,17,51,27,289,0.54,-12.06,0.93,1.22436,-11.0758,-0.226953,-14.3461,82.9186,0.000686646,2.18697,25.3558,0.011673
372,17,51,27,295,0.6,-13.2,0.78,0.987817,-9.97603,-2.41484e-06,-14.3392,83.0697,0.000686646,2.00775,25.0495,-0
373,17,51,27,301,0.57,-11.76,0.87,1.07782,-8.9638,0.00808032,-14.3351,83.2235,-0,1.97754,24.8806,-0
374,17,51,27,307,0.45,-9.42,0.84,0.994808,-9.35864,-0.040097,-14.3296,83.3773,0.00137329,1.72005,24.8875,0.00205994
375,17,51,27,337,3,-10.38,0.87,2.1168,-10.2066,-4.09988e-06,-14.32,84.1209,0.00137329,2.864,25.3674,-0
376,17,51,27,343,2.82,-9.9,0.87,2.61951,-11.4358,0.00142394,-14.3021,84.2741,0.000686646,3.14415,26.3123,-0
377,17,51,27,349,2.37,-10.32,0.87,1.77857,-11.2622,-1.94302e-06,-14.2795,84.4286,0.000686646,3.35495,26.6384,-0
378,17,51,27,355,1.77,-11.46,0.9,1.98834,-10.7428,-3.77671e-06,-14.2575,84.5858,0.00137329,3.84109,27.1458,-0
379,17,51,27,361,2.1,-12.24,0.96,1.94993,-11.063,-3.66447e-06,-14.2362,84.7472,0.00137329,4.00177,27.702,-0
380,17,51,27,367,2.46,-11.52,0.96,0.970792,-10.2709,-3.55172e-06,-14.2163,84.9092,0.00137329,3.44147,27.5819,-0
381,17,51,27,373,2.31,-11.16,0.9,0.37632,-9.32868,-1.719e-06,-14.1964,85.0726,0.000686646,2.97318,27.3937,-0
382,17,51,27,379,1.77,-10.74,0.9,0.739839,-8.86985,-1.6614e-06,-14.1758,85.2381,0.000686646,2.81937,26.9268,-0
383,17,51,27,385,1.56,-9.9,0.93,1.01359,-8.3192,-1.60499e-06,-14.1559,85.4002,0.000686646,2.65938,26.3246,-0
384,17,51,27,391,1.65,-9.6,0.96,0.971143,-8.14864,-1.54952e-06,-14.1387,85.5595,0.000686646,2.46849,25.7458,-0
